"from_station,Acton Town,Aldgate,Aldgate East,Alperton,Amersham,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank,Barbican,Barking,Barkingside,Barons Court,Bayswater,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Bond Street,Borough,Boston Manor,Bounds Green,Bow Road,Brent Cross,Brixton,Bromley-By-Bow,Buckhurst Hill,Burnt Oak,Caledonian Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canons Park,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Chigwell,Chiswick Park,Chorleywood,Clapham Common,Clapham North,Clapham South,Cockfosters,Colindale,Colliers Wood,Covent Garden,Croxley,Dagenham East,Dagenham Heathway,Debden,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East Putney,Eastcote,Edgware,Edgware Road (B),Edgware Road (C),Elephant & Castle,Elm Park,Embankment,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finsbury Park,Fulham Broadway,Gants Hill,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Grange Hill,Great Portland Street,Green Park,Greenford,Gunnersbury,Hainault,Hammersmith,Hampstead,Hanger Lane,Harlesden,Harrow & Wealdston,Harrow-on-the-Hill,Hatton Cross,Heathrow Terminal 4,Heathrow Terminals 123,Hendon Central,High Barnet,High Street Kensington,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hyde Park Corner,Ickenham,Kennington,Kensal Green,Kensington (Olympia),Kentish Town,Kenton,Kew Gardens,Kilburn,Kilburn Park,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Latimer Road,Leicester Square,Leyton,Leytonstone,Liverpool Street,London Bridge,Loughton,Maida Vale,Manor House,Mansion House,Marble Arch,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Neasden,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Perivale,Picadilly Circus,Pimlico,Pinner,Plaistow,Preston Road,Putney Bridge,Queen's Park,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Royal Oak,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Sisters,Shepherd's Bush (C),Shepherd's Bush (H),Sloane Square,Snaresbrook,South Ealing,South Harrow,South Kensington,South Kenton,South Ruislip,South Wimbledon,South Woodford,Southfields,Southgate,Southwark,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stanmore,Stepney Green,Stockwell,Stonebridge Park,Stratford,Sudbury Hill,Sudbury Town,Swiss Cottage,Temple,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Hill,Tufnell Park,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Wanstead,Warren Street,Warwick Avenue,Waterloo,Watford,Wembley Central,Wembley Park,West Acton,West Brompton,West Finchley,West Ham,West Hampstead,West Harrow,West Kensington,West Ruislip,Westbourne Park,Westminster,White City,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Woodford,Woodside Park,All"
"Harrow & Wealdston,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,1,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0,2,4,0,0,0,2,0,0,110,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,26,0,0,940,0,0,12,6,0,1,2,0,1,1,1,0,0,1,1,0,7,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,478,0,0,0,0,0,4,0,1,0,0,8,35,0,1,0,2,0,0,0,0,0,34,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,3,369,0,0,0,0,0,1,1,1,0,0,0,0,0,225,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,5,3,0,1025,0,0,1,0,0,1,0,0,0,2,1,2,0,0,258,0,0,0,0,0,3646.0"
"Harrow-on-the-Hill,18,1,1,149,0,4,1,0,0,33,0,8,2,0,0,2,1,0,1,0,0,3,0,23,0,2,0,0,0,2,0,0,0,1,3,1,1,0,1,41,0,1,4,4,0,0,6,0,0,0,0,0,0,0,3,1,0,0,0,174,127,15,2,2,0,0,0,270,0,4,6,2,0,5,0,9,10,0,5,0,88,2,1,0,1,0,1,2,0,9,18,0,2,0,21,0,2,0,0,0,0,0,0,0,0,3,8,0,5,8,1,1,0,0,1,0,2,8,0,0,0,1,0,2,147,1,29,235,4,2,0,2,1,6,0,0,5,5,0,1,0,1,7,14,0,0,2,4,0,1,223,0,8,7,0,411,0,6,0,1631,32,45,4,0,3,1,0,38,38,40,1,0,10,2,406,0,642,0,1,154,2,2,906,0,4,12,2,0,1,48,0,86,2,1,5,1,3,0,6,323,5,0,0,0,0,0,0,3,3,31,2,3,55,0,1,0,0,198,126,51,2,0,0,0,12,0,0,1,0,8,0,0,0,0,0,286,5,20,0,0,7,2,15,2,0,2461,2,1,0,0,139,507,1,0,2,5,3,1,242,1,0,0,0,0,0,10913.0"
"Hatton Cross,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,192,2244,0,0,0,0,0,0,0,0,0,0,213,134,313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3267.0"
"Heathrow Terminal 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,143,0,1263,0,0,0,0,0,0,0,0,0,0,33,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531.0"
"Heathrow Terminals 123,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,15,0,1,0,0,0,1718,1302,0,0,0,1,0,0,0,0,0,0,0,396,249,583,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,41,0,0,0,0,1,0,0,107,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4575.0"
"Hendon Central,0,4,5,0,0,28,33,0,1,19,0,40,11,0,0,1,1,0,198,2,3,11,0,38,1,0,0,0,821,5,0,0,445,7,144,4,5,1,4,0,0,84,18,14,0,0,0,0,1,1,0,0,1872,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,491,2,4,5,0,16,0,112,25,0,34,2,2,16,1,0,3,2179,0,16,0,12,39,0,0,0,3,359,0,0,0,0,0,0,0,0,0,2,50,11,0,35,1,6,0,0,0,0,3,0,1,0,0,57,0,0,1,1,187,0,8,1,1,4,0,25,0,0,32,19,0,1,2,4,12,8,1,0,0,23,0,28,0,0,0,0,1,0,0,0,0,0,0,0,4,0,19,0,2,105,22,0,1,0,28,4,0,0,0,0,1,0,3,0,0,0,4,0,0,0,1,0,0,0,13,6,4,0,7,0,0,0,11,0,0,0,0,0,0,9,9,4,10,0,0,1,1,0,3,0,0,2,7,0,0,0,50,1,0,6,17,0,1,0,0,0,0,0,11,43,2,0,57,1,52,0,0,0,0,1,0,0,2,0,1,0,1,13,2,6,0,0,0,0,1,0,0,8238.0"
"High Barnet,0,1,1,0,0,5,104,0,0,4,0,7,2,0,0,0,0,0,6,0,1,2,0,7,0,0,0,0,0,1,0,0,0,1,27,1,1,0,1,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,1,1,0,3,0,21,5,0,6,1290,0,3,0,0,1,3,0,3,0,2,7,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,9,150,0,6,0,1,0,0,0,0,1,0,0,0,0,37,0,0,0,0,35,0,2,0,0,1,0,5,0,0,6,4,0,0,0,1,2,1,0,148,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,20,4,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,1520,1,21,0,0,0,0,0,0,0,2,8,0,0,11,0,10,0,0,0,0,0,273,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1051,5389.0"
"High Street Kensington,12,6,6,1,0,19,5,0,1,142,4,73,8,0,0,138,64,0,4,5,4,30,0,159,5,1,0,0,0,51,0,0,0,5,20,12,11,1,11,0,0,5,32,39,0,0,11,0,9,7,4,0,0,0,28,0,0,0,0,1,31,4,497,29,1,0,58,0,0,40,63,19,0,44,0,59,44,0,23,0,18,11,222,0,337,2,19,16,0,37,202,1,10,0,629,2,8,2,0,0,0,0,0,0,0,0,34,2,0,61,85,4,0,0,0,0,39,0,5,5,12,8,0,10,6,22,125,0,163,41,4,85,19,62,0,0,41,58,0,27,1,11,89,87,2,0,0,24,0,7,0,0,34,1,2,0,0,4,0,0,0,0,411,0,13,0,6,257,748,2,145,1,99,47,0,0,0,77,29,0,150,36,0,0,15,48,0,0,29,0,0,0,12,4,434,28,199,0,4,0,682,0,0,0,0,23,0,31,79,27,17,21,0,1,14,1,3,0,0,18,20,0,1,2,84,1,0,11,2,34,1,0,0,0,0,0,124,481,1,0,49,40,181,0,1,1,2,136,0,0,15,0,105,0,34,70,175,7,3,12,81,3,1,0,0,9931.0"
"Highbury & Islington,1,131,140,0,0,829,128,23,154,553,6,1158,328,2,0,11,22,0,118,46,85,191,67,549,38,0,53,11,6,65,5,0,1,201,558,114,146,17,70,0,0,131,541,252,0,0,1,0,12,9,5,2,4,0,269,0,0,0,0,3,5,0,38,5,25,2,4,0,1,68,101,96,0,280,0,1612,738,0,988,6,71,3462,17,0,41,57,3,228,0,353,557,0,1,0,49,68,1,2,0,0,0,0,0,13,1,43,0,41,0,1012,15,308,0,0,0,0,49,0,26,5,1,222,0,1,25,19,5470,0,119,35,23,51,14,436,3,2,951,557,0,23,474,71,166,228,36,1,0,663,1,195,2,0,6,0,20,0,0,0,0,0,0,0,75,4,566,0,28,1508,638,0,11,0,451,60,0,2,0,6,25,0,39,3,0,0,59,4,0,0,25,0,0,0,375,1414,79,7,104,0,0,0,154,0,0,0,0,2,19,160,151,104,280,2,0,32,18,1,79,0,0,70,129,0,2,2,721,195,0,186,64,3,278,0,0,0,2,0,159,615,343,0,823,34,928,0,1,2,0,11,1,8,60,0,8,0,29,237,32,162,13,10,6,0,241,0,1,39124.0"
"Highgate,0,10,10,0,0,61,1198,0,3,41,1,85,24,0,0,2,2,0,65,3,6,23,1,82,3,0,1,1,3,10,0,0,1,15,309,8,11,1,8,0,0,72,40,30,0,0,0,0,2,1,1,0,2,0,24,0,0,0,0,0,1,0,6,1,1053,0,1,0,1,5,8,12,0,34,0,241,54,0,72,267,5,34,3,0,6,32,0,34,0,26,83,0,0,0,7,38,0,0,0,0,0,0,0,7,33,5,108,0,0,74,2,12,0,0,0,0,7,0,3,0,0,422,0,0,2,1,400,0,18,3,3,8,1,52,0,0,70,41,0,2,5,9,25,17,3,31,0,48,0,60,0,0,1,0,1,0,0,0,0,0,0,0,9,0,41,0,3,225,47,0,2,0,61,9,0,0,0,1,2,0,6,0,0,0,8,1,0,0,2,0,0,0,27,14,9,1,15,0,0,0,23,0,0,0,0,0,0,19,18,8,20,0,0,2,3,0,6,0,0,5,16,0,0,0,108,2,12,14,238,0,3,0,0,0,0,0,24,92,3,0,123,3,112,0,0,0,0,2,22,1,4,0,1,0,2,28,4,12,1,1,1,0,2,0,34,7110.0"
"Hillingdon,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,15,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2360.0"
"Holborn,1,94,100,0,0,231,36,1,10,241,7,1215,103,2,0,11,10,0,33,49,61,237,2,481,40,0,2,8,2,81,4,0,0,56,155,120,153,18,87,0,0,36,670,313,0,0,1,0,14,12,7,0,1,0,333,0,0,0,0,1,3,0,41,4,7,2,5,0,0,30,44,119,0,347,0,448,205,0,275,2,31,129,18,0,44,16,2,170,0,98,590,0,1,0,52,19,1,1,0,0,0,0,0,4,0,32,409,12,0,0,11,47,0,0,0,0,52,0,32,2,1,62,0,1,11,8,1521,0,126,15,28,44,6,541,2,1,678,584,0,10,18,88,145,99,26,0,0,395,1,54,1,0,4,0,21,0,0,0,0,0,0,0,51,0,201,0,34,1321,278,0,12,0,559,64,0,2,0,6,11,0,34,3,0,0,50,4,0,0,11,0,0,0,240,53,54,3,110,0,0,0,163,0,0,0,0,2,1,198,187,45,347,2,0,23,22,0,57,0,0,30,160,0,2,3,881,7,0,132,18,3,10,0,0,0,2,0,169,652,13,0,369,15,1151,0,0,1,0,11,0,6,26,0,9,0,12,294,22,116,6,4,7,0,9,0,0,21123.0"
"Holland Park,2,2,2,0,0,10,2,0,0,73,1,28,4,0,0,27,33,0,2,1,1,11,0,81,1,0,0,0,0,10,0,0,0,2,10,3,4,0,4,0,0,2,16,14,0,0,2,0,2,1,1,0,0,0,10,0,0,0,0,0,27,1,98,29,0,0,11,0,0,20,32,5,0,16,0,30,22,0,12,0,9,5,44,0,67,1,4,8,0,19,62,1,2,0,124,1,8,1,0,0,0,0,0,0,0,122,17,1,0,29,0,2,0,0,0,0,8,0,1,3,2,4,0,2,3,11,64,0,32,21,1,44,8,22,0,0,16,17,0,14,1,4,45,45,1,0,0,9,0,4,0,0,33,0,0,0,0,1,0,0,0,0,209,0,7,0,2,131,381,0,29,1,36,9,0,0,0,15,15,0,76,7,0,0,8,10,0,0,15,0,0,0,6,2,424,6,39,0,1,0,135,0,0,0,0,5,0,9,16,14,8,4,0,1,3,1,1,0,0,9,7,0,0,0,43,0,0,4,1,7,0,0,0,0,0,0,25,95,1,0,25,20,52,0,1,0,2,27,0,0,8,0,21,0,17,18,171,3,2,6,16,1,0,0,0,3816.0"
"Holloway Road,0,17,18,0,0,108,17,5,58,72,1,151,43,0,0,1,3,0,15,6,11,25,14,72,5,0,11,1,1,9,1,0,0,171,73,15,19,2,9,0,0,17,71,33,0,0,0,0,2,1,1,0,1,0,35,0,0,0,0,0,1,0,5,1,3,0,1,0,0,9,13,13,0,37,0,211,97,0,129,1,9,724,2,0,5,8,0,30,0,46,73,0,0,0,6,9,0,0,0,0,0,0,0,2,0,6,353,5,0,132,2,0,0,0,0,0,6,0,3,1,0,29,0,0,3,2,715,0,16,5,3,7,2,57,0,0,124,73,0,3,99,9,22,30,5,0,0,87,0,25,0,0,1,0,3,0,0,0,0,0,0,0,10,1,74,0,4,197,83,0,1,0,59,8,0,0,0,1,3,0,5,0,0,0,8,0,0,0,3,0,0,0,49,296,10,1,14,0,0,0,20,0,0,0,0,0,4,21,20,14,37,0,0,4,2,0,10,0,0,9,17,0,0,0,94,41,0,24,8,0,58,0,0,0,0,0,21,80,72,0,108,4,121,0,0,0,0,1,0,1,8,0,1,0,4,31,4,21,2,1,1,0,50,0,0,6119.0"
"Hornchurch,0,0,0,0,0,0,0,0,0,0,0,1,0,165,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,314,0,0,0,0,0,0,0,22,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,246,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2947.0"
"Hounslow Central,63,0,0,5,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,171,20,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,2,0,0,0,2,0,8,0,73,0,3,0,0,0,178,37,431,0,0,4,0,0,0,1,1,0,0,0,1209,785,0,0,0,0,0,0,0,8,0,0,1,0,2,3,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,4,0,0,0,199,0,0,0,0,3,0,0,522,0,2,5,9,2,0,1,0,0,0,0,1,0,0,1,9,0,0,0,41,0,0,0,0,0,0,0,0,4,3,2,0,125,0,7,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,3,2,0,0,0,0,3,0,1,1,4,0,0,0,1,0,0,0,0,4252.0"
"Hounslow East,80,0,0,7,0,0,0,0,0,1,0,1,0,0,0,9,1,0,0,0,0,0,0,1,0,215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,214,25,11,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,4,0,3,0,0,0,3,0,10,0,92,0,3,0,0,0,110,23,268,0,0,5,0,0,0,1,1,0,0,1193,0,487,0,0,0,0,0,0,0,10,0,0,1,0,2,4,0,1,3,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,5,0,0,0,250,0,0,0,0,3,0,0,655,0,3,6,11,3,1,1,1,0,0,0,2,0,0,1,11,0,0,0,51,0,0,1,0,0,0,0,0,5,4,2,0,156,0,9,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,2,6,0,0,1,0,2,0,0,0,4,3,0,0,0,0,4,0,2,1,5,0,0,0,2,0,0,0,0,4111.0"
"Hounslow West,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,86,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,4,0,37,0,1,0,0,0,324,67,787,0,0,2,0,0,0,0,0,0,0,972,612,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,101,0,0,0,0,1,0,0,264,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,2,2,1,0,63,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,3572.0"
"Hyde Park Corner,1,6,6,0,0,14,5,0,1,59,2,67,6,0,0,9,3,0,4,4,3,33,0,117,4,0,0,0,0,26,0,0,0,3,20,11,10,1,12,0,0,5,36,44,0,0,1,0,5,4,2,0,0,0,31,0,0,0,0,0,2,0,34,1,1,0,4,0,0,7,11,17,0,48,0,57,18,0,17,0,8,8,15,0,36,2,1,16,0,15,223,0,1,0,43,2,0,0,0,0,0,0,0,0,0,26,25,1,0,67,4,3,0,0,0,0,0,0,5,0,1,8,0,1,3,2,95,0,104,4,4,11,1,68,0,0,37,53,0,2,1,12,35,24,1,0,0,22,0,7,0,0,1,0,1,0,0,0,0,0,0,0,17,0,11,0,5,249,68,0,10,0,109,24,0,0,0,5,3,0,8,2,0,0,9,3,0,0,3,0,0,0,13,3,18,2,41,0,0,0,135,0,0,0,0,2,0,28,41,11,19,1,0,1,7,0,3,0,0,7,22,0,1,1,81,0,0,13,2,2,1,0,0,0,0,0,64,246,1,0,47,4,165,0,0,0,0,9,0,0,6,0,7,0,3,64,7,7,1,1,5,0,1,0,0,3390.0"
"Ickenham,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,22,0,0,0,0,0,0,35,0,34,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1382.0"
"Kennington,0,28,30,0,0,22,4,0,1,32,22,366,31,1,0,3,1,0,4,35,18,70,0,65,57,0,0,2,0,259,1,0,0,4,18,87,79,7,26,0,0,4,46,77,0,0,0,0,46,37,22,0,0,2,40,0,0,0,0,0,1,0,9,0,1,1,1,0,0,4,6,230,0,102,0,51,14,0,57,0,4,9,4,0,10,2,0,19,0,9,109,0,0,0,12,2,0,0,0,0,0,0,0,0,0,7,28,1,0,86,1,3,0,0,0,0,10,0,0,0,0,7,0,0,1,1,105,0,23,2,22,6,1,88,1,0,204,421,0,1,1,26,20,13,8,0,0,119,2,6,0,0,1,0,11,0,0,0,0,0,0,0,7,0,60,0,111,177,37,0,3,0,100,29,0,0,0,1,1,0,5,1,0,0,7,1,0,0,1,0,0,0,16,4,7,1,34,0,0,0,37,0,0,1,0,0,0,113,74,6,58,0,0,7,71,0,17,0,0,4,47,0,6,10,100,1,0,40,2,1,1,0,0,0,0,0,145,202,1,0,42,2,659,0,0,0,0,2,0,2,4,0,2,0,2,116,3,35,1,1,1,0,1,0,0,5850.0"
"Kensal Green,0,1,1,0,0,7,1,0,0,53,0,13,3,0,0,4,10,0,1,1,1,5,0,37,1,0,0,0,0,3,0,0,0,2,5,2,2,0,2,0,0,1,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,15,2,0,0,2,0,0,15,23,2,0,7,0,14,16,0,8,0,7,4,7,0,10,0,1,4,0,14,29,0,0,0,19,1,1,89,13,0,0,0,0,0,0,19,12,0,0,13,7,1,0,0,0,0,3,0,1,0,0,2,1,0,2,98,46,0,6,15,1,7,6,10,0,0,8,8,0,56,1,2,11,32,0,0,0,6,0,2,0,0,3,0,0,0,6,0,0,0,0,0,32,0,5,0,1,60,277,0,4,0,16,3,0,0,0,2,271,0,12,1,0,0,6,1,0,0,11,0,0,0,3,2,34,3,6,0,0,0,21,2,0,0,0,1,0,4,5,10,4,1,0,0,1,42,1,0,0,7,3,0,0,0,20,0,0,2,1,1,0,0,0,0,0,0,8,32,0,0,12,41,24,0,39,0,0,4,0,0,6,0,3,0,12,8,14,1,1,443,2,0,0,0,0,2392.0"
